Car_No,Time,Longitude,Latitude,Unknown-0,Unknown-1,Unknown,Resources,Request
8224,2008-02-02 13:34:25,116.46919,39.89222,0,0,0,1,14
8224,2008-02-08 17:39:12,116.50099,39.8236,0,0,0,40,2
8225,2008-02-02 13:40:06,116.38057,39.98104,0,0,0,40,13
8225,2008-02-08 17:38:47,116.39571,39.9674,0,0,0,6,19
8226,2008-02-02 13:59:52,116.4432,39.83128,0,0,0,35,17
8226,2008-02-08 17:30:16,116.56321,40.07016,0,0,0,3,2
8227,2008-02-02 13:37:12,116.30453,39.90894,0,0,0,21,8
8227,2008-02-08 17:34:44,116.3271,39.96633,0,0,0,0,3
8228,2008-02-02 13:32:15,116.33018,39.74137,0,0,0,0,15
8228,2008-02-08 12:18:38,116.43553,39.68462,0,0,0,16,14
8229,2008-02-02 13:49:57,116.30105,40.03755,0,0,0,23,1
8229,2008-02-08 12:37:48,116.22423,40.22618,0,0,0,10,0
823,2008-02-02 14:13:12,116.35295,39.84127,0,0,0,17,14
823,2008-02-08 09:55:33,116.28607,40.02508,0,0,0,19,15
8230,2008-02-02 13:33:50,116.41535,39.86329,0,0,0,11,17
8230,2008-02-07 18:44:38,116.39458,39.96755,0,0,0,8,20
8231,2008-02-02 13:37:03,116.83379,39.75146,0,0,0,38,1
8231,2008-02-08 17:37:47,117.53293,39.83554,0,0,0,23,18
8232,2008-02-02 13:40:51,116.56438,40.07056,0,0,0,34,14
8232,2008-02-08 17:38:20,116.56291,40.06713,0,0,0,38,20
8233,2008-02-02 13:39:03,116.44357,39.82548,0,0,0,28,13
8233,2008-02-08 17:38:37,116.96708,40.39824,0,0,0,16,13
8234,2008-02-02 13:35:57,116.34755,39.7279,0,0,0,5,5
8234,2008-02-08 15:34:28,116.63597,40.73403,0,0,0,10,17
8235,2008-02-02 13:38:02,116.41213,39.90237,0,0,0,19,5
8235,2008-02-08 17:37:24,116.44088,39.88303,0,0,0,3,10
8236,2008-02-02 13:46:19,116.43536,39.86937,0,0,0,20,19
8236,2008-02-08 17:30:13,117.10574,40.14159,0,0,0,21,16
8237,2008-02-02 13:39:45,116.5342,39.89326,0,0,0,17,6
8237,2008-02-08 17:36:40,116.47734,39.87798,0,0,0,29,7
8238,2008-02-02 13:35:36,116.33439,39.93726,0,0,0,27,12
8238,2008-02-08 13:23:03,116.39905,39.89928,0,0,0,36,20
8239,2008-02-03 16:59:48,116.32655,39.92518,0,0,0,0,13
8239,2008-02-08 17:07:19,116.43103,40.168,0,0,0,6,14
824,2008-02-02 13:37:39,116.33961,39.91554,0,0,0,24,12
824,2008-02-08 17:13:21,116.32121,39.71479,0,0,0,12,19
8240,2008-02-02 13:36:25,116.44313,39.82556,0,0,0,23,3
8240,2008-02-08 17:30:08,117.31499,40.29342,0,0,0,10,17
8241,2008-02-02 13:39:12,116.30325,39.95147,0,0,0,5,3
8241,2008-02-08 17:37:40,115.82866,39.60635,0,0,0,31,5
8242,2008-02-02 13:37:08,116.32956,39.88835,0,0,0,37,9
8242,2008-02-08 17:37:17,116.45502,39.87809,0,0,0,4,20
8243,2008-02-02 13:44:54,116.33379,39.94499,0,0,0,5,1
8243,2008-02-08 17:38:36,116.4611,39.68436,0,0,0,22,10
8244,2008-02-02 13:48:36,116.40754,39.9096,0,0,0,1,18
8244,2008-02-08 17:30:05,116.88049,39.81174,0,0,0,15,8
8245,2008-02-02 13:48:29,116.44157,39.96588,0,0,0,37,7
8245,2008-02-08 17:35:30,117.07292,40.27345,0,0,0,1,15
8246,2008-02-02 13:34:47,116.30361,39.98378,0,0,0,14,14
8246,2008-02-08 12:33:14,116.06768,39.93971,0,0,0,14,11
8247,2008-02-02 13:39:33,116.31546,40.06361,0,0,0,13,14
8247,2008-02-08 17:35:44,117.20408,40.52024,0,0,0,9,12
8248,2008-02-04 16:34:30,116.32668,39.92472,0,0,0,32,12
8248,2008-02-08 17:30:55,116.3581,39.99995,0,0,0,38,9
8249,2008-02-02 13:34:41,116.33265,39.8477,0,0,0,24,7
8249,2008-02-08 15:18:33,116.06519,39.81747,0,0,0,12,1
825,2008-02-02 13:31:30,116.40242,39.93185,0,0,0,30,14
825,2008-02-08 17:32:24,116.136,39.73327,0,0,0,30,17
8250,2008-02-02 13:34:36,116.31642,39.96074,0,0,0,23,12
8250,2008-02-08 17:39:02,116.40844,40.02695,0,0,0,36,12
8251,2008-02-02 13:46:05,116.35431,39.92991,0,0,0,11,8
8251,2008-02-08 17:36:52,116.32929,39.91071,0,0,0,2,10
8252,2008-02-02 13:34:43,116.35757,39.89822,0,0,0,36,3
8252,2008-02-08 13:37:19,116.36958,39.85141,0,0,0,29,17
8253,2008-02-02 13:36:17,116.42448,39.88284,0,0,0,21,11
8253,2008-02-08 17:36:22,116.3516,39.73829,0,0,0,14,7
8254,2008-02-02 16:09:31,116.46143,40.00655,0,0,0,15,6
8254,2008-02-08 17:01:20,116.70405,39.71268,0,0,0,32,15
8255,2008-02-02 16:28:30,116.36757,39.91622,0,0,0,21,15
8255,2008-02-08 17:34:51,116.29581,39.88339,0,0,0,22,10
8256,2008-02-02 13:31:55,116.47142,39.89483,0,0,0,6,1
8256,2008-02-08 15:30:48,116.57662,39.80092,0,0,0,22,7
8257,2008-02-02 13:39:59,116.37823,39.83243,0,0,0,16,4
8257,2008-02-07 17:03:19,116.42822,39.77861,0,0,0,22,15
8258,2008-02-02 13:48:26,116.32652,39.8814,0,0,0,30,13
8258,2008-02-08 15:04:46,116.33498,39.89373,0,0,0,21,14
8259,2008-02-02 13:37:29,116.41584,39.92055,0,0,0,31,13
8259,2008-02-08 17:37:06,117.17684,39.11461,0,0,0,36,13
826,2008-02-02 13:35:30,116.31493,39.88626,0,0,0,29,7
826,2008-02-08 17:27:53,116.3979,39.94771,0,0,0,20,17
8260,2008-02-02 13:31:53,116.35792,39.87473,0,0,0,25,15
8260,2008-02-08 17:21:51,116.3916,39.9302,0,0,0,2,11
8261,2008-02-02 13:39:14,116.61223,39.90548,0,0,0,39,17
8261,2008-02-08 17:37:37,116.99076,39.88438,0,0,0,34,18
8262,2008-02-02 17:38:25,116.31663,39.87453,0,0,0,18,3
8262,2008-02-08 17:39:11,116.403,39.93207,0,0,0,28,15
8263,2008-02-02 13:37:08,116.39599,39.89071,0,0,0,16,8
8263,2008-02-08 17:35:05,117.00069,40.10577,0,0,0,7,5
8264,2008-02-03 11:13:06,116.41572,39.7852,0,0,0,3,16
8264,2008-02-07 08:32:16,116.42738,39.7811,0,0,0,19,3
8265,2008-02-02 13:43:44,116.41432,39.85561,0,0,0,11,16
8265,2008-02-08 17:33:21,116.29797,39.89585,0,0,0,9,15
8266,2008-02-02 13:42:15,116.60074,39.88681,0,0,0,35,11
8266,2008-02-08 17:30:15,116.38009,39.83433,0,0,0,13,18
8267,2008-02-02 13:37:20,116.44145,39.87059,0,0,0,4,16
8267,2008-02-08 17:34:26,116.42504,39.9017,0,0,0,16,0
8268,2008-02-02 16:57:53,116.44372,39.8255,0,0,0,8,1
8268,2008-02-08 16:14:09,116.25101,40.55169,0,0,0,6,16
8269,2008-02-02 13:38:36,116.56472,40.07191,0,0,0,15,9
8269,2008-02-08 17:35:42,117.1064,40.14412,0,0,0,24,16
827,2008-02-02 13:42:33,117.31125,39.47818,0,0,0,24,19
827,2008-02-08 17:27:33,116.44998,39.87808,0,0,0,34,17
8270,2008-02-03 10:27:35,116.47662,39.98322,0,0,0,22,7
8270,2008-02-08 00:33:31,116.83272,40.2509,0,0,0,8,5
8271,2008-02-02 13:43:37,116.43095,40.03384,0,0,0,15,5
8271,2008-02-08 17:31:09,116.40102,39.96846,0,0,0,37,4
8272,2008-02-02 13:50:00,116.49388,39.95425,0,0,0,10,9
8272,2008-02-08 17:35:40,116.52387,39.93649,0,0,0,0,6
8273,2008-02-02 13:39:42,116.43762,39.83634,0,0,0,33,1
8273,2008-02-08 17:35:28,116.42312,39.96798,0,0,0,4,9
8274,2008-02-02 13:32:07,116.30759,39.82907,0,0,0,27,15
8274,2008-02-08 17:35:50,116.26863,39.8804,0,0,0,15,11
8275,2008-02-02 21:53:23,116.42744,39.94918,0,0,0,4,3
8275,2008-02-08 08:36:37,116.42742,39.94921,0,0,0,19,18
8276,2008-02-02 13:36:42,116.39114,39.78172,0,0,0,4,1
8276,2008-02-08 17:35:30,116.39329,39.819,0,0,0,21,16
8277,2008-02-02 13:54:16,116.22215,39.92327,0,0,0,15,20
8277,2008-02-08 12:23:11,116.32857,39.82505,0,0,0,18,3
8278,2008-02-02 13:40:10,116.21414,39.90556,0,0,0,1,17
8278,2008-02-08 14:19:54,116.41785,39.89504,0,0,0,23,2
8279,2008-02-02 13:48:00,116.27178,39.87488,0,0,0,22,10
8279,2008-02-08 17:38:31,116.48365,39.87898,0,0,0,28,17
828,2008-02-02 23:54:51,116.21099,39.8438,0,0,0,13,10
828,2008-02-07 12:31:35,116.38809,39.87087,0,0,0,20,10
8280,2008-02-02 13:38:59,116.48851,40.00145,0,0,0,20,14
8280,2008-02-08 17:37:44,116.62085,39.9106,0,0,0,0,3
8281,2008-02-02 13:31:15,116.39448,39.9713,0,0,0,34,17
8281,2008-02-08 15:25:48,116.40968,39.80432,0,0,0,36,20
8282,2008-02-02 13:37:06,116.32773,39.79395,0,0,0,7,3
8282,2008-02-08 17:38:12,116.32799,39.79376,0,0,0,12,11
8283,2008-02-02 15:30:48,116.638,40.1366,0,0,0,14,2
8283,2008-02-08 12:55:52,116.73353,40.26018,0,0,0,8,8
8284,2008-02-05 10:04:51,116.06546,39.61541,0,0,0,10,12
8284,2008-02-08 10:04:58,116.06569,39.61512,0,0,0,16,18
8285,2008-02-02 13:36:35,116.85218,40.40032,0,0,0,11,12
8285,2008-02-08 17:36:01,116.8126,40.44475,0,0,0,3,6
8286,2008-02-03 10:21:04,116.42968,39.77978,0,0,0,6,15
8286,2008-02-08 11:24:19,116.42992,39.77968,0,0,0,35,15
8287,2008-02-02 13:48:25,116.39601,39.88595,0,0,0,22,8
8287,2008-02-08 17:32:33,116.54722,39.66001,0,0,0,18,8
8288,2008-02-02 13:44:47,116.33725,39.88874,0,0,0,34,4
8288,2008-02-08 17:34:27,117.149,40.13013,0,0,0,15,17
8289,2008-02-02 13:40:23,116.4843,39.90456,0,0,0,38,0
8289,2008-02-08 17:35:41,116.49791,39.93066,0,0,0,34,16
829,2008-02-02 15:03:39,116.34769,39.87207,0,0,0,2,20
829,2008-02-08 17:38:47,116.30412,39.92408,0,0,0,21,1
8290,2008-02-02 13:42:10,116.43327,39.96645,0,0,0,39,3
8290,2008-02-08 17:30:46,117.43061,40.64905,0,0,0,34,8
8291,2008-02-02 13:31:42,116.26863,39.91642,0,0,0,23,9
8291,2008-02-08 14:48:39,116.4282,39.8937,0,0,0,12,13
8292,2008-02-02 13:46:20,116.42891,39.90843,0,0,0,17,12
8292,2008-02-08 15:42:16,116.45386,39.89567,0,0,0,31,0
8293,2008-02-02 13:35:43,116.3683,39.89462,0,0,0,1,4
8293,2008-02-08 17:30:37,116.79432,40.09897,0,0,0,34,2
8294,2008-02-02 13:33:57,116.43155,39.86703,0,0,0,39,4
8294,2008-02-07 14:05:30,116.42335,39.7913,0,0,0,5,6
8295,2008-02-02 13:40:19,116.3019,39.9601,0,0,0,40,5
8295,2008-02-08 17:35:16,116.76,39.9169,0,0,0,33,9
8296,2008-02-02 13:34:16,116.38721,39.95553,0,0,0,3,9
8296,2008-02-08 17:38:06,116.33096,39.89615,0,0,0,35,14
8297,2008-02-04 09:36:21,116.48915,39.95633,0,0,0,1,19
8297,2008-02-08 11:58:09,116.48907,39.95647,0,0,0,31,4
8298,2008-02-02 13:42:46,116.49963,40.00603,0,0,0,19,13
8298,2008-02-08 17:36:40,117.06864,40.28119,0,0,0,24,1
8299,2008-02-02 13:41:02,116.4024,39.93687,0,0,0,7,2
8299,2008-02-08 17:32:29,116.36149,39.88547,0,0,0,26,8
83,2008-02-02 13:41:06,116.31139,39.96403,0,0,0,23,7
83,2008-02-08 17:36:10,116.42741,39.9804,0,0,0,23,7
830,2008-02-05 01:41:46,116.12825,39.95693,0,0,0,12,12
830,2008-02-08 11:13:34,116.844,38.72355,0,0,0,4,1
8300,2008-02-02 13:35:25,116.47155,39.90019,0,0,0,13,9
8300,2008-02-08 17:39:15,117.06855,40.16379,0,0,0,3,11
8301,2008-02-04 10:06:13,116.47382,39.78593,0,0,0,38,11
8301,2008-02-08 10:48:53,116.47388,39.78592,0,0,0,12,14
8302,2008-02-04 14:55:17,116.32832,39.92162,0,0,0,1,13
8302,2008-02-08 16:01:18,116.69275,39.86438,0,0,0,20,12
8303,2008-02-02 13:36:53,116.45539,39.9255,0,0,0,11,18
8303,2008-02-08 17:37:26,116.47647,39.95544,0,0,0,38,0
8304,2008-02-02 13:36:16,116.34493,39.93847,0,0,0,31,1
8304,2008-02-08 13:40:43,117.06533,40.14417,0,0,0,3,12
8305,2008-02-02 13:44:18,117.10664,40.15617,0,0,0,9,7
8305,2008-02-08 17:19:08,116.43082,39.96843,0,0,0,28,17
8306,2008-02-02 13:35:14,116.4858,39.7992,0,0,0,3,1
8306,2008-02-08 13:00:06,116.58159,39.74819,0,0,0,26,19
8307,2008-02-02 13:31:51,116.47701,39.91289,0,0,0,26,20
8307,2008-02-08 11:51:35,117.13356,40.15025,0,0,0,39,15
8308,2008-02-02 17:32:45,116.4621,39.97203,0,0,0,39,6
8308,2008-02-08 12:49:48,117.08092,40.11473,0,0,0,21,8
8309,2008-02-02 13:34:29,116.32821,39.7809,0,0,0,2,5
8309,2008-02-08 17:28:59,116.32906,39.73896,0,0,0,6,14
831,2008-02-02 14:03:35,116.5025,39.98747,0,0,0,21,12
831,2008-02-08 17:38:50,116.76542,40.16215,0,0,0,4,8
8310,2008-02-02 13:36:08,116.35751,39.88781,0,0,0,14,5
8310,2008-02-08 12:02:45,116.24123,39.70029,0,0,0,37,4
8311,2008-02-02 13:33:39,116.40729,39.8996,0,0,0,14,16
8311,2008-02-08 15:28:48,117.01257,40.12122,0,0,0,30,19
8312,2008-02-02 13:34:59,116.56432,40.07136,0,0,0,24,16
8312,2008-02-08 17:38:06,116.56238,40.06861,0,0,0,11,6
8313,2008-02-02 13:36:31,116.44426,39.92639,0,0,0,11,4
8313,2008-02-08 17:35:23,116.59388,39.73987,0,0,0,9,17
8314,2008-02-02 13:50:19,116.45658,39.86237,0,0,0,23,13
8314,2008-02-08 13:05:30,117.26391,40.18836,0,0,0,4,0
8315,2008-02-02 13:33:42,116.48037,39.87491,0,0,0,31,0
8315,2008-02-08 17:36:35,116.41184,39.9671,0,0,0,13,6
8316,2008-02-02 13:33:17,116.33338,39.99165,0,0,0,26,4
8316,2008-02-08 17:27:58,116.34267,39.89085,0,0,0,10,12
8317,2008-02-02 13:34:08,116.31002,39.98631,0,0,0,1,13
8317,2008-02-08 01:44:36,116.07147,39.70228,0,0,0,3,5
8318,2008-02-02 13:38:00,116.37329,39.97782,0,0,0,20,2
8318,2008-02-08 16:26:15,116.51943,40.14158,0,0,0,0,8
8319,2008-02-02 13:32:07,116.38818,39.844,0,0,0,22,14
8319,2008-02-05 19:35:39,116.48897,39.55867,0,0,0,8,13
832,2008-02-02 13:37:01,116.45477,39.99551,0,0,0,13,9
832,2008-02-08 17:35:38,116.41891,39.89852,0,0,0,24,6
8320,2008-02-02 13:52:09,116.31655,40.01809,0,0,0,1,13
8320,2008-02-08 17:38:22,116.39028,39.96698,0,0,0,11,6
8321,2008-02-02 13:39:51,116.3731,39.95181,0,0,0,24,2
8321,2008-02-08 17:34:25,117.32086,40.25038,0,0,0,17,12
8322,2008-02-02 13:38:01,116.55194,40.08018,0,0,0,37,18
8322,2008-02-08 17:38:03,116.46962,39.98777,0,0,0,6,5
8323,2008-02-02 13:38:23,116.35522,39.95507,0,0,0,7,18
8323,2008-02-08 17:38:12,116.41139,39.99892,0,0,0,17,11
8324,2008-02-02 14:36:42,116.39649,39.80553,0,0,0,39,16
8324,2008-02-08 16:29:05,116.36547,39.80389,0,0,0,12,4
8325,2008-02-02 14:36:21,116.54121,39.96372,0,0,0,38,8
8325,2008-02-08 17:38:30,116.48752,39.96014,0,0,0,25,16
8326,2008-02-02 17:59:19,116.3113,39.85646,0,0,0,40,11
8326,2008-02-08 13:37:38,116.31028,39.87468,0,0,0,13,17
8327,2008-02-02 13:44:32,116.37232,39.88188,0,0,0,10,0
8327,2008-02-08 17:36:43,116.37069,39.89857,0,0,0,24,12
8328,2008-02-02 13:38:34,116.31885,40.07556,0,0,0,38,2
8328,2008-02-08 17:38:12,116.30785,40.07215,0,0,0,36,17
8329,2008-02-02 13:37:13,116.3234,40.07496,0,0,0,24,4
8329,2008-02-08 17:34:25,116.29216,40.07528,0,0,0,26,20
833,2008-02-02 13:32:23,116.45004,39.87981,0,0,0,5,1
833,2008-02-08 17:38:34,116.49835,39.92993,0,0,0,27,11
8330,2008-02-02 13:34:19,116.41677,39.96791,0,0,0,12,5
8330,2008-02-08 17:36:00,116.47854,39.8558,0,0,0,22,15
8331,2008-02-02 13:40:28,116.31578,39.98513,0,0,0,4,18
8331,2008-02-08 13:43:46,115.89045,39.62497,0,0,0,12,2
8332,2008-02-02 13:31:46,116.35552,39.89798,0,0,0,23,19
8332,2008-02-08 15:08:23,116.36246,39.88323,0,0,0,1,7
8333,2008-02-02 13:36:22,116.27766,39.85084,0,0,0,40,13
8333,2008-02-08 14:03:56,116.14652,39.65699,0,0,0,17,8
8334,2008-02-02 13:35:35,116.28909,39.89633,0,0,0,14,0
8334,2008-02-08 17:36:46,116.42959,39.96772,0,0,0,16,3
8335,2008-02-02 13:35:32,116.33058,40.00579,0,0,0,38,15
8335,2008-02-08 17:23:32,116.14395,39.71634,0,0,0,29,17
8336,2008-02-02 13:35:36,116.45665,39.94417,0,0,0,20,9
8336,2008-02-08 17:33:41,116.66433,40.07412,0,0,0,5,4
8337,2008-02-02 13:36:00,116.47174,39.99469,0,0,0,35,1
8337,2008-02-08 17:37:08,116.43817,39.93764,0,0,0,32,14
8338,2008-02-02 13:36:16,116.34761,39.98243,0,0,0,32,17
8338,2008-02-08 15:49:42,116.40588,39.8683,0,0,0,7,8
8339,2008-02-02 13:35:34,116.36964,39.9571,0,0,0,36,17
8339,2008-02-08 17:37:07,116.38291,39.96675,0,0,0,38,18
834,2008-02-02 13:35:57,116.25874,39.91856,0,0,0,38,4
834,2008-02-08 17:36:23,116.38055,39.85395,0,0,0,18,14
8340,2008-02-03 02:40:42,116.41464,39.78013,0,0,0,12,0
8340,2008-02-08 12:19:02,116.40906,39.78502,0,0,0,2,11
8341,2008-02-02 13:32:29,116.41411,39.94792,0,0,0,7,10
8341,2008-02-08 17:37:44,116.46892,40.00519,0,0,0,22,1
8342,2008-02-02 13:47:34,116.43231,39.7736,0,0,0,2,11
8342,2008-02-08 17:34:52,116.42342,39.89612,0,0,0,27,1
8343,2008-02-02 13:38:03,116.35657,39.94446,0,0,0,34,2
8343,2008-02-08 17:39:11,116.4637,39.91499,0,0,0,2,10
8344,2008-02-02 13:34:55,116.39047,40.10809,0,0,0,14,10
8344,2008-02-08 17:30:44,116.29116,40.2082,0,0,0,16,10
8345,2008-02-02 13:37:05,116.3165,39.94523,0,0,0,35,18
8345,2008-02-08 17:37:11,116.26891,39.71466,0,0,0,31,16
8346,2008-02-02 13:39:30,116.44482,39.95238,0,0,0,9,6
8346,2008-02-08 17:34:58,116.49487,40.00781,0,0,0,24,9
8347,2008-02-02 13:32:35,116.34983,39.94129,0,0,0,18,11
8347,2008-02-06 21:24:44,116.12913,39.59712,0,0,0,29,8
8348,2008-02-02 13:32:49,116.36863,39.94725,0,0,0,13,14
8348,2008-02-08 17:35:45,116.1804,39.92283,0,0,0,4,4
8349,2008-02-02 13:35:52,116.2673,39.95258,0,0,0,30,11
8349,2008-02-07 02:39:59,116.10501,39.96464,0,0,0,39,14
835,2008-02-02 13:36:05,116.36942,39.94971,0,0,0,4,3
835,2008-02-08 17:28:12,116.35521,39.94908,0,0,0,2,13
8350,2008-02-02 13:34:32,116.49774,40.00016,0,0,0,7,18
8350,2008-02-08 17:37:35,116.45274,39.9265,0,0,0,17,7
8351,2008-02-02 13:38:37,116.3887,39.94778,0,0,0,21,6
8351,2008-02-08 17:35:36,116.74347,39.76781,0,0,0,25,0
8352,2008-02-02 13:38:32,116.42535,39.93974,0,0,0,35,1
8352,2008-02-08 17:36:17,116.37593,39.89858,0,0,0,18,16
8353,2008-02-02 13:33:27,116.47339,39.97504,0,0,0,33,12
8353,2008-02-08 16:04:05,117.10696,40.13269,0,0,0,24,13
8354,2008-02-02 13:39:16,116.41924,39.96103,0,0,0,23,20
8354,2008-02-08 15:43:05,117.13538,40.51915,0,0,0,20,4
8355,2008-02-02 13:35:34,116.41894,39.98774,0,0,0,19,10
8355,2008-02-08 17:04:54,116.81122,40.52858,0,0,0,0,13
8356,2008-02-02 14:02:46,116.65128,39.77173,0,0,0,22,17
8356,2008-02-08 17:35:39,116.49259,39.90649,0,0,0,30,18
8357,2008-02-02 13:48:54,116.3368,39.93112,0,0,0,30,18
8357,2008-02-08 17:39:10,116.38602,39.86192,0,0,0,15,10
8358,2008-02-02 14:49:26,116.46473,39.9916,0,0,0,25,11
8358,2008-02-08 16:32:25,116.32147,35.42437,0,0,0,37,0
8359,2008-02-02 13:44:59,116.4716,40.01294,0,0,0,39,2
8359,2008-02-08 17:34:23,116.64028,40.23214,0,0,0,4,1
836,2008-02-02 13:34:46,116.38391,39.88231,0,0,0,11,10
836,2008-02-08 14:31:33,116.38595,39.86029,0,0,0,19,15
8360,2008-02-02 13:35:20,116.58093,40.07875,0,0,0,24,1
8360,2008-02-08 17:37:15,116.45552,39.91632,0,0,0,34,18
8361,2008-02-02 13:34:59,116.35966,39.97253,0,0,0,24,9
8361,2008-02-08 17:38:27,116.32006,39.84633,0,0,0,15,15
8362,2008-02-03 21:38:46,116.44596,39.82273,0,0,0,27,20
8362,2008-02-08 17:36:50,116.43991,39.92383,0,0,0,2,18
8363,2008-02-02 13:33:41,116.4561,39.90718,0,0,0,37,17
8363,2008-02-08 15:39:49,116.96277,40.62866,0,0,0,40,7
8364,2008-02-02 13:35:32,116.43445,39.9481,0,0,0,2,4
8364,2008-02-08 17:36:12,117.07473,40.11795,0,0,0,38,2
8365,2008-02-02 13:46:45,116.36911,39.88804,0,0,0,36,5
8365,2008-02-08 17:35:08,116.32147,39.98112,0,0,0,26,3
8366,2008-02-02 13:36:01,116.54378,39.91476,0,0,0,4,12
8366,2008-02-08 17:08:08,116.34278,39.93557,0,0,0,30,4
8367,2008-02-02 14:08:57,116.40563,39.8605,0,0,0,12,14
8367,2008-02-08 17:37:38,116.31656,39.86169,0,0,0,35,7
8368,2008-02-02 13:34:13,116.45905,39.97673,0,0,0,38,20
8368,2008-02-08 15:40:49,117.33715,40.45798,0,0,0,22,0
8369,2008-02-02 13:33:48,116.36799,39.90445,0,0,0,38,15
8369,2008-02-08 15:07:28,116.63115,40.11861,0,0,0,22,9
837,2008-02-02 13:38:14,116.48215,39.89184,0,0,0,5,19
837,2008-02-08 16:25:47,116.77398,40.16012,0,0,0,23,3
8370,2008-02-02 14:13:41,116.30455,39.82993,0,0,0,38,14
8370,2008-02-08 08:52:40,117.13313,40.53427,0,0,0,32,16
8371,2008-02-02 13:40:15,116.30907,40.03543,0,0,0,0,0
8371,2008-02-08 17:37:55,116.03503,40.0633,0,0,0,10,5
8372,2008-02-02 13:49:53,116.34568,39.9877,0,0,0,7,11
8372,2008-02-08 17:33:38,116.45552,39.94243,0,0,0,35,4
8373,2008-02-02 13:39:49,116.44984,39.9299,0,0,0,7,18
8373,2008-02-08 17:35:48,116.35474,39.87201,0,0,0,31,13
8374,2008-02-02 14:41:10,116.0903,39.66992,0,0,0,20,1
8374,2008-02-08 16:53:52,116.07497,39.55998,0,0,0,12,4
8375,2008-02-02 15:54:03,116.34232,39.86518,0,0,0,25,8
8375,2008-02-08 16:26:15,117.27075,40.20225,0,0,0,28,7
8376,2008-02-02 13:36:49,116.32047,39.90652,0,0,0,34,20
8376,2008-02-08 17:38:28,116.42572,39.85985,0,0,0,4,18
8377,2008-02-02 15:17:11,116.22155,39.8912,0,0,0,2,12
8377,2008-02-08 17:36:53,116.35413,39.90712,0,0,0,35,5
8378,2008-02-02 13:44:13,116.34135,39.84727,0,0,0,1,0
8378,2008-02-08 16:58:27,115.88835,39.61437,0,0,0,11,1
8379,2008-02-02 13:38:03,116.31423,39.89502,0,0,0,14,15
8379,2008-02-08 13:45:45,116.2886,39.87722,0,0,0,32,10
838,2008-02-02 13:39:09,116.31314,39.93795,0,0,0,34,3
838,2008-02-08 17:36:35,116.35283,39.96652,0,0,0,6,18
8380,2008-02-02 13:39:28,116.41113,39.9815,0,0,0,19,5
8380,2008-02-08 17:37:31,116.3039,39.91854,0,0,0,2,20
8381,2008-02-02 13:32:00,116.33077,39.89628,0,0,0,14,17
8381,2008-02-05 18:57:14,116.38852,39.8849,0,0,0,0,20
8382,2008-02-02 13:41:21,116.28532,39.97272,0,0,0,29,4
8382,2008-02-08 17:32:00,117.01489,40.3593,0,0,0,24,19
8383,2008-02-02 13:43:28,116.36425,39.96697,0,0,0,8,0
8383,2008-02-08 17:35:39,116.3227,39.93707,0,0,0,4,13
8384,2008-02-02 13:38:12,116.25483,39.91722,0,0,0,0,12
8384,2008-02-08 17:35:35,116.26292,39.97495,0,0,0,17,11
8385,2008-02-02 13:39:59,116.46129,40.00376,0,0,0,30,0
8385,2008-02-08 17:35:09,116.56313,40.00877,0,0,0,27,3
8386,2008-02-02 13:40:13,116.29647,39.92255,0,0,0,14,17
8386,2008-02-08 17:37:20,116.10057,40.59361,0,0,0,35,17
8387,2008-02-02 13:39:07,116.40826,40.04092,0,0,0,15,19
8387,2008-02-08 17:38:07,116.59698,40.24062,0,0,0,32,9
8388,2008-02-04 10:02:39,116.35165,39.92034,0,0,0,6,18
8388,2008-02-08 10:06:09,116.35131,39.92073,0,0,0,5,10
8389,2008-02-04 14:01:01,116.32675,39.92547,0,0,0,37,18
8389,2008-02-08 17:34:25,116.40627,39.70378,0,0,0,40,7
839,2008-02-02 13:32:34,116.35053,40.02102,0,0,0,30,17
839,2008-02-08 17:38:45,116.30732,40.02532,0,0,0,27,6
8390,2008-02-02 13:36:18,116.58511,39.91707,0,0,0,24,17
8390,2008-02-08 17:38:57,116.60733,39.91875,0,0,0,37,14
8391,2008-02-02 13:37:06,116.4121,39.90468,0,0,0,19,2
8391,2008-02-08 17:37:35,116.48775,39.9143,0,0,0,31,16
8392,2008-02-02 13:35:46,116.31386,39.92252,0,0,0,8,12
8392,2008-02-08 17:37:57,116.4509,40.21726,0,0,0,8,18
8393,2008-02-02 13:40:20,116.12636,40.23313,0,0,0,15,17
8393,2008-02-08 17:35:03,116.14425,40.16404,0,0,0,27,16
8394,2008-02-02 13:35:59,116.41116,39.99784,0,0,0,10,8
8394,2008-02-08 17:35:32,116.35833,40.07744,0,0,0,28,12
8395,2008-02-02 13:36:27,116.33955,39.90162,0,0,0,16,18
8395,2008-02-08 17:34:24,116.35012,39.91854,0,0,0,7,15
8396,2008-02-02 13:58:33,116.26877,39.96128,0,0,0,16,6
8396,2008-02-08 17:34:06,116.53728,39.75683,0,0,0,26,1
8397,2008-02-02 13:48:42,116.50362,40.03306,0,0,0,23,9
8397,2008-02-08 17:36:50,116.58407,40.06285,0,0,0,14,8
8398,2008-02-02 13:44:53,116.34728,39.9671,0,0,0,34,1
8398,2008-02-08 17:38:19,116.83388,40.20204,0,0,0,38,0
8399,2008-02-02 15:12:18,116.42901,39.98107,0,0,0,19,6
8399,2008-02-08 15:05:49,116.86222,40.38113,0,0,0,29,2
